height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
1.0,?,29.0,29.0,0.586,?,2.13,?,?,?,0
?,?,1540.0,?,0.525,0.838,11.54,?,?,70.0,1
8.0,45.0,360.0,5.625,?,?,?,132.0,?,70.0,1
?,537.0,?,?,?,0.621,26.57,?,?,21.0,0
?,29.0,?,2.071,?,?,?,?,204.0,35.0,1
10.0,?,?,26.2,0.281,0.691,?,736.0,1811.0,390.0,1
?,?,490.0,?,?,0.971,?,?,476.0,?,1
7.0,?,?,?,?,0.987,?,?,?,20.0,1
?,39.0,195.0,?,0.436,?,?,85.0,128.0,?,1
?,?,?,4.444,?,0.919,2.35,115.0,?,?,1
9.0,?,162.0,?,?,0.883,?,107.0,?,15.0,1
?,38.0,?,?,?,?,2.83,?,341.0,?,1
7.0,?,287.0,5.857,?,0.6970000000000001,?,?,200.0,51.0,1
?,?,392.0,8.0,0.319,?,1.45,?,?,86.0,1
10.0,?,?,?,0.3879999999999999,?,2.35,493.0,?,210.0,1
18.0,?,?,?,?,?,?,563.0,1190.0,229.0,1
?,?,?,16.25,0.36,0.8759999999999999,2.21,374.0,?,?,1
11.0,?,253.0,?,0.415,?,3.5,105.0,217.0,?,1
?,76.0,?,?,0.38,0.95,?,?,?,?,1
?,?,?,?,0.239,0.624,?,84.0,?,?,1
9.0,42.0,378.0,4.667,0.381,?,?,?,352.0,?,1
11.0,?,374.0,3.091,0.324,0.872,2.47,121.0,326.0,49.0,1
9.0,?,342.0,?,0.313,?,2.18,107.0,?,49.0,1
9.0,182.0,?,?,?,0.789,2.95,?,1292.0,?,1
8.0,?,?,?,0.434,0.75,2.91,285.0,?,98.0,1
?,?,?,?,?,0.614,1.46,193.0,666.0,132.0,1
?,?,2784.0,?,?,?,2.34,879.0,?,375.0,1
9.0,?,324.0,4.0,?,?,2.93,?,295.0,?,1
6.0,50.0,300.0,8.333,?,0.5770000000000001,?,64.0,?,?,1
1.0,?,41.0,?,0.39,1.0,?,16.0,?,?,1
?,33.0,231.0,?,?,?,1.53,81.0,?,53.0,1
?,38.0,?,?,?,?,?,?,253.0,?,1
?,53.0,?,?,0.342,?,?,127.0,?,53.0,1
7.0,?,?,?,0.257,0.5710000000000001,?,9.0,20.0,4.0,1
7.0,22.0,?,?,0.396,1.0,1.85,?,154.0,?,1
8.0,?,?,4.875,?,?,?,113.0,275.0,65.0,1
7.0,?,?,5.143,0.365,0.96,1.67,?,242.0,?,1
7.0,1.0,7.0,0.143,?,1.0,?,?,?,1.0,0
?,84.0,?,10.5,0.2689999999999999,?,1.79,181.0,649.0,?,1
?,10.0,?,0.833,?,?,5.3,53.0,95.0,10.0,1
?,?,1359.0,16.778,0.139,0.5489999999999999,?,?,?,162.0,1
7.0,?,770.0,?,?,0.627,1.38,?,483.0,117.0,1
?,?,112.0,?,?,0.857,1.83,33.0,?,18.0,1
?,?,374.0,3.091,?,?,?,?,240.0,49.0,1
?,?,?,5.0,0.347,?,?,111.0,292.0,?,1
?,283.0,?,31.444000000000003,0.186,?,?,474.0,1852.0,389.0,1
7.0,9.0,63.0,1.286,?,0.952,1.85,?,?,?,1
?,?,96.0,?,?,0.677,30.0,?,65.0,2.0,0
?,?,4763.0,?,?,?,4.65,2137.0,?,?,1
8.0,120.0,960.0,?,0.25,?,?,?,?,?,1
8.0,82.0,656.0,10.25,?,?,?,189.0,?,95.0,1
?,69.0,552.0,8.625,0.159,?,?,88.0,?,?,1
?,?,930.0,9.3,?,0.784,1.78,249.0,?,140.0,1
8.0,?,752.0,11.75,?,?,?,365.0,?,119.0,1
?,?,?,1.3330000000000002,?,?,?,?,102.0,14.0,1
?,?,?,14.5,0.362,0.67,4.36,?,?,?,1
?,7.0,?,1.167,0.262,0.929,1.38,11.0,39.0,?,1
11.0,?,2673.0,22.091,?,?,?,?,?,?,1
?,12.0,72.0,2.0,0.361,?,?,26.0,65.0,18.0,1
13.0,30.0,?,?,?,?,?,?,253.0,43.0,1
?,?,?,37.429,0.152,?,1.28,?,?,?,1
?,?,?,?,?,?,1.84,57.0,166.0,?,1
?,?,?,?,?,?,1.56,100.0,227.0,?,1
9.0,?,?,19.667,0.196,0.75,1.38,313.0,1195.0,227.0,1
?,15.0,?,3.0,?,?,?,?,?,?,1
7.0,9.0,?,?,?,?,3.11,28.0,?,?,1
10.0,23.0,?,?,?,?,2.3,?,191.0,37.0,1
6.0,95.0,?,15.833,?,0.784,?,?,447.0,79.0,1
?,?,?,?,0.206,0.813,1.38,?,?,?,1
5.0,?,145.0,?,0.317,?,1.39,?,?,?,1
?,17.0,102.0,?,?,?,2.29,32.0,70.0,14.0,1
4.0,?,8.0,?,?,?,7.0,7.0,7.0,?,1
?,47.0,329.0,?,?,?,1.4,94.0,?,67.0,1
?,?,1240.0,19.375,?,0.882,2.78,561.0,1094.0,202.0,1
?,32.0,?,?,?,?,?,65.0,?,?,1
?,?,91.0,1.857,0.308,0.978,?,?,89.0,18.0,1
7.0,45.0,?,?,0.254,?,?,?,?,?,1
?,187.0,?,?,?,?,?,2207.0,4408.0,?,1
?,?,?,?,?,?,1.73,?,74.0,?,1
6.0,?,24.0,0.667,?,1.0,?,14.0,24.0,?,1
?,?,66.0,?,?,0.818,1.67,25.0,?,15.0,1
?,?,?,1.0,0.43,0.802,4.73,?,?,11.0,1
?,?,?,?,?,1.0,?,14.0,70.0,?,1
?,?,?,?,?,0.713,12.53,188.0,?,15.0,1
?,?,?,42.75,?,0.622,1.4,?,1702.0,317.0,1
7.0,?,?,5.143,0.302,?,?,?,220.0,56.0,1
?,48.0,432.0,5.332999999999999,0.273,?,?,?,296.0,?,1
6.0,?,?,7.832999999999999,0.177,?,?,50.0,127.0,?,1
6.0,?,?,?,0.3429999999999999,0.873,?,35.0,?,27.0,1
?,17.0,?,?,0.318,?,?,?,90.0,14.0,1
?,?,?,1.8,0.467,0.778,?,84.0,?,10.0,1
5.0,7.0,35.0,?,?,0.657,2.33,?,23.0,6.0,1
10.0,2.0,20.0,0.2,0.55,0.6,?,?,?,?,0
?,?,144.0,?,?,0.764,1.56,?,?,27.0,1
9.0,41.0,?,4.556,0.298,0.775,?,?,286.0,58.0,1
?,49.0,441.0,5.444,0.247,?,?,?,?,?,1
9.0,?,126.0,1.556,?,?,?,30.0,113.0,22.0,1
?,26.0,?,?,0.296,?,?,77.0,?,35.0,1
8.0,?,1296.0,?,?,?,?,265.0,?,?,1
?,14.0,98.0,?,0.337,?,?,?,?,20.0,1
?,44.0,?,3.385,?,?,1.61,?,407.0,?,1
8.0,19.0,152.0,2.375,?,0.98,1.52,?,149.0,?,1
7.0,?,77.0,1.571,?,?,?,22.0,?,?,1
12.0,?,?,?,?,0.83,?,86.0,?,?,1
?,?,136.0,136.0,?,?,32.75,?,?,?,0
8.0,?,288.0,?,?,1.0,1.89,117.0,288.0,62.0,1
?,?,96.0,?,?,0.542,2.45,27.0,52.0,?,1
?,?,774.0,?,0.195,0.565,?,?,?,?,1
?,28.0,140.0,?,0.307,?,?,43.0,?,31.0,1
?,?,632.0,9.875,?,?,?,237.0,?,?,1
?,422.0,5908.0,?,?,0.58,?,1062.0,3426.0,624.0,1
?,?,?,?,0.29,?,?,254.0,643.0,160.0,1
10.0,63.0,?,?,0.251,0.898,?,158.0,566.0,?,1
8.0,?,?,?,0.367,0.746,2.6,?,?,243.0,1
8.0,36.0,?,4.5,?,0.7809999999999999,1.86,93.0,225.0,50.0,1
9.0,?,?,4.0,?,?,?,180.0,?,56.0,1
1.0,12.0,12.0,?,?,?,?,7.0,12.0,2.0,1
10.0,227.0,2270.0,?,0.225,?,1.64,510.0,?,311.0,1
7.0,27.0,189.0,?,?,?,1.79,?,159.0,?,1
7.0,59.0,?,?,0.462,1.0,?,191.0,?,82.0,1
9.0,?,1053.0,13.0,0.419,?,?,?,997.0,?,1
?,?,1728.0,1.3330000000000002,?,0.437,3.58,?,?,?,0
1.0,60.0,60.0,?,?,1.0,?,?,?,11.0,1
?,?,96.0,?,0.396,0.99,?,38.0,?,20.0,1
?,28.0,?,3.5,0.411,?,1.92,92.0,?,?,1
?,?,189.0,?,0.487,0.857,?,?,?,?,1
7.0,16.0,112.0,?,0.25,?,1.56,28.0,112.0,?,1
?,?,315.0,?,0.273,?,?,?,206.0,52.0,1
7.0,?,203.0,4.143,?,0.813,2.7,54.0,?,?,1
13.0,38.0,?,?,0.285,0.907,3.62,?,?,?,1
?,?,110.0,?,?,0.955,?,?,?,?,1
?,118.0,1298.0,?,?,?,?,530.0,?,?,1
11.0,?,?,?,0.331,0.8440000000000001,2.28,244.0,622.0,?,1
11.0,?,484.0,4.0,0.314,0.75,?,?,?,?,1
?,17.0,102.0,2.833,0.1369999999999999,?,?,14.0,?,5.0,0
1.0,?,?,29.0,?,?,1.13,9.0,29.0,?,1
10.0,83.0,?,8.3,?,?,2.02,?,602.0,121.0,1
?,?,990.0,9.9,0.264,?,1.92,261.0,?,?,1
11.0,36.0,?,3.273,0.283,?,?,112.0,?,54.0,1
11.0,9.0,?,0.818,?,0.636,?,47.0,63.0,3.0,1
83.0,314.0,26062.0,?,0.298,?,?,?,17482.0,888.0,0
?,?,46.0,46.0,?,?,?,?,46.0,?,0
7.0,?,238.0,4.857,?,0.7559999999999999,?,?,?,?,1
?,?,344.0,?,?,0.939,2.4,?,323.0,57.0,1
8.0,35.0,280.0,4.375,0.379,0.8859999999999999,1.66,106.0,?,?,1
24.0,124.0,2976.0,?,0.902,?,16.66,?,?,?,1
7.0,343.0,2401.0,?,0.213,0.772,?,512.0,1854.0,352.0,1
10.0,105.0,1050.0,?,0.2339999999999999,?,?,?,?,?,1
7.0,189.0,1323.0,?,0.3389999999999999,0.7040000000000001,?,?,?,?,1
10.0,?,2720.0,?,0.191,?,?,?,1571.0,?,1
?,?,819.0,10.111,?,?,1.98,247.0,783.0,125.0,1
?,291.0,?,?,0.466,?,7.34,?,6963.0,?,1
?,5.0,?,?,?,0.8859999999999999,2.5,15.0,31.0,?,1
?,185.0,2035.0,?,?,?,1.94,?,1681.0,?,1
10.0,1.0,10.0,0.1,?,?,10.0,10.0,10.0,1.0,0
7.0,?,?,?,0.25,?,?,?,?,4.0,1
8.0,7.0,?,?,?,1.0,?,?,56.0,8.0,1
?,2.0,?,0.222,?,?,?,?,?,?,0
?,?,87234.0,?,0.3779999999999999,?,?,?,?,?,0
?,76.0,684.0,?,0.307,0.882,1.84,210.0,?,114.0,1
9.0,?,270.0,?,?,0.711,1.86,82.0,192.0,?,1
?,33.0,198.0,?,0.52,0.995,?,?,?,46.0,1
25.0,169.0,4225.0,6.76,?,0.971,?,923.0,?,?,1
?,318.0,?,?,?,?,?,?,?,?,1
?,?,?,?,0.306,?,1.82,135.0,341.0,74.0,1
?,83.0,664.0,10.375,0.3929999999999999,?,?,261.0,465.0,?,1
7.0,?,?,?,?,0.755,?,28.0,74.0,?,1
13.0,?,845.0,5.0,?,?,?,?,?,99.0,1
7.0,17.0,?,2.4290000000000003,?,0.95,?,31.0,?,17.0,1
10.0,?,1470.0,14.7,?,?,1.29,247.0,?,?,1
14.0,?,4466.0,22.786,0.37,0.5770000000000001,?,?,2577.0,364.0,1
10.0,?,?,?,0.434,0.8029999999999999,?,152.0,?,65.0,1
?,42.0,?,?,0.414,?,?,?,?,74.0,1
7.0,?,?,1.857,?,0.846,1.82,31.0,77.0,17.0,1
?,18.0,?,?,0.444,0.991,1.71,48.0,107.0,28.0,1
10.0,31.0,310.0,3.1,0.316,?,1.66,98.0,?,59.0,1
28.0,45.0,?,?,0.368,0.54,?,464.0,680.0,59.0,1
8.0,76.0,?,9.5,?,?,2.73,?,?,?,1
?,?,128.0,?,0.406,0.93,1.68,?,?,31.0,1
11.0,?,1276.0,?,?,0.804,1.8,350.0,?,?,1
9.0,21.0,?,?,0.497,0.958,?,?,?,26.0,1
8.0,38.0,?,4.75,?,0.757,1.93,?,?,?,1
?,?,?,18.84,?,0.8859999999999999,?,?,10437.0,678.0,1
?,?,117.0,1.444,?,?,4.0,?,?,3.0,0
3.0,116.0,348.0,38.667,0.356,?,?,124.0,?,2.0,0
?,91.0,1274.0,6.5,0.389,?,5.05,495.0,?,?,1
5.0,3.0,?,0.6,?,?,2.67,?,15.0,3.0,1
7.0,?,231.0,4.714,?,0.957,1.45,?,?,56.0,1
2.0,?,?,?,0.637,0.703,?,?,756.0,23.0,0
?,104.0,1144.0,9.455,?,?,2.56,420.0,854.0,?,1
6.0,?,486.0,?,0.282,0.957,?,137.0,465.0,?,1
?,?,48.0,0.75,?,0.813,?,15.0,39.0,8.0,1
9.0,82.0,?,?,0.312,?,2.74,230.0,?,?,1
24.0,?,4272.0,?,0.483,0.933,?,?,?,?,1
?,93.0,558.0,?,0.276,?,?,?,537.0,101.0,1
8.0,9.0,72.0,?,0.278,?,?,?,36.0,7.0,1
13.0,349.0,4537.0,?,?,?,?,1724.0,?,?,1
11.0,?,957.0,?,0.253,0.662,1.89,?,?,128.0,1
?,?,?,1.107,0.508,0.767,7.47,441.0,?,?,0
?,?,1700.0,?,?,?,1.66,444.0,?,?,1
10.0,?,5350.0,?,0.166,?,1.32,?,3646.0,?,1
7.0,23.0,?,3.286,0.273,?,?,?,?,?,1
10.0,8.0,80.0,0.8,?,0.875,7.0,42.0,70.0,6.0,1
9.0,?,288.0,?,?,?,1.53,?,?,55.0,1
8.0,?,?,?,0.295,0.483,2.6,52.0,?,?,1
9.0,?,891.0,?,?,0.906,2.65,?,807.0,155.0,1
?,9.0,?,?,?,?,9.0,9.0,?,1.0,0
?,16.0,?,2.0,?,0.969,?,47.0,?,25.0,1
?,?,?,4.333,0.288,?,1.29,?,?,35.0,1
9.0,?,?,30.556,?,0.7170000000000001,1.39,500.0,1775.0,359.0,1
?,?,?,17.167,?,0.909,1.23,?,?,?,1
10.0,19.0,?,1.9,?,0.8740000000000001,?,116.0,?,13.0,1
?,25.0,?,?,?,1.0,4.5,18.0,?,?,0
9.0,13.0,?,?,?,?,?,?,117.0,?,1
?,71.0,?,?,0.159,0.296,10.29,350.0,651.0,?,0
9.0,?,?,3.667,0.34,?,2.53,101.0,?,40.0,1
9.0,231.0,?,?,0.196,?,?,407.0,1324.0,?,1
8.0,37.0,296.0,?,0.264,?,?,78.0,?,42.0,1
8.0,15.0,120.0,?,0.433,?,?,?,?,?,1
?,17.0,153.0,?,?,?,?,?,?,?,1
?,14.0,?,?,?,0.795,1.72,?,89.0,?,1
?,?,1720.0,?,?,?,?,695.0,1357.0,?,1
?,?,1716.0,?,0.2239999999999999,?,?,?,?,253.0,1
?,?,?,?,?,0.997,?,173.0,391.0,91.0,1
?,278.0,2502.0,?,?,0.7979999999999999,?,645.0,?,398.0,1
?,?,?,?,?,0.944,2.19,?,68.0,?,1
?,?,?,31.0,0.226,1.0,1.17,?,31.0,?,1
?,?,16.0,?,?,0.938,4.5,9.0,15.0,?,1
14.0,395.0,5530.0,?,?,?,?,1988.0,3636.0,423.0,1
7.0,16.0,?,?,0.313,0.973,1.75,35.0,109.0,20.0,1
?,271.0,?,3.519,?,?,11.28,?,?,?,1
?,?,?,1.0,0.361,1.0,?,13.0,36.0,?,1
8.0,?,192.0,?,0.318,?,?,?,187.0,?,1
10.0,?,190.0,?,0.605,0.816,?,?,155.0,13.0,1
1.0,263.0,263.0,?,?,1.0,1.03,?,?,39.0,1
?,?,231.0,1.909,0.4679999999999999,?,?,?,?,15.0,1
8.0,?,1864.0,?,0.262,0.838,1.58,?,1562.0,?,1
9.0,84.0,?,?,0.3289999999999999,?,2.08,?,?,120.0,1
?,203.0,?,11.941,0.925,0.999,14.19,?,?,225.0,1
?,?,?,9.75,?,0.7140000000000001,?,?,?,176.0,1
7.0,?,1281.0,26.143,?,?,1.88,340.0,?,?,1
1.0,40.0,?,40.0,?,?,?,16.0,?,15.0,1
9.0,140.0,?,?,?,?,2.71,479.0,?,177.0,1
9.0,15.0,135.0,?,0.407,?,2.29,55.0,114.0,?,1
7.0,?,91.0,?,0.374,?,?,34.0,?,?,1
?,18.0,90.0,?,?,1.0,?,29.0,90.0,20.0,1
?,22.0,?,?,?,?,?,?,?,11.0,1
?,?,56.0,0.875,?,1.0,?,?,56.0,11.0,1
?,18.0,180.0,1.8,0.55,0.6559999999999999,?,?,?,?,1
10.0,88.0,880.0,8.8,?,0.6679999999999999,1.82,?,588.0,?,1
?,40.0,?,5.0,?,?,2.22,?,?,59.0,1
?,?,837.0,?,0.2289999999999999,?,?,?,614.0,122.0,1
?,?,?,2.0,0.603,0.888,?,?,?,?,1
17.0,11.0,187.0,0.647,?,0.647,9.75,78.0,121.0,?,1
?,170.0,?,17.0,0.499,0.928,?,849.0,?,?,1
?,10.0,?,1.0,?,?,?,?,53.0,1.0,1
?,?,?,?,?,?,2.0,42.0,96.0,?,1
7.0,?,91.0,?,0.363,1.0,?,33.0,91.0,17.0,1
?,119.0,952.0,14.875,0.337,0.92,?,?,876.0,189.0,1
?,97.0,582.0,16.167,0.299,0.701,1.85,174.0,408.0,94.0,1
?,302.0,3624.0,25.167,?,0.795,1.68,721.0,2880.0,429.0,1
11.0,?,88.0,?,?,?,2.09,?,88.0,11.0,1
?,?,25.0,1.0,0.4,0.52,10.0,?,13.0,?,1
?,13.0,117.0,1.444,0.53,0.88,?,?,?,?,1
?,?,180.0,?,0.539,0.8109999999999999,8.82,97.0,?,?,1
12.0,?,1392.0,?,?,0.7559999999999999,?,461.0,?,176.0,1
?,?,?,30.929,0.355,?,4.44,2152.0,?,485.0,1
?,?,2384.0,?,0.138,?,1.18,329.0,?,?,1
2.0,17.0,?,?,0.588,?,6.67,20.0,33.0,3.0,0
?,97.0,873.0,10.778,0.455,?,2.28,?,820.0,?,1
?,77.0,693.0,?,?,0.56,?,?,388.0,93.0,1
8.0,4.0,?,0.5,0.25,?,?,?,11.0,?,1
8.0,24.0,?,3.0,0.4379999999999999,0.8390000000000001,?,84.0,161.0,?,1
10.0,20.0,200.0,2.0,?,?,8.82,97.0,?,?,1
?,62.0,?,7.75,0.296,?,1.81,?,?,?,1
?,?,?,?,?,0.667,?,?,?,106.0,1
?,123.0,1107.0,?,?,0.996,2.82,?,?,153.0,1
9.0,33.0,297.0,?,?,0.8420000000000001,2.24,112.0,?,50.0,1
2.0,?,?,268.5,0.507,0.528,?,544.0,?,?,0
7.0,?,245.0,?,?,?,?,100.0,?,?,1
?,25.0,200.0,?,0.38,0.795,1.81,?,159.0,42.0,1
?,?,?,1.0,?,?,?,15.0,61.0,6.0,1
7.0,?,1225.0,25.0,?,0.991,?,?,1214.0,?,1
9.0,82.0,?,?,?,0.924,?,?,?,?,1
7.0,36.0,?,?,?,0.937,1.25,70.0,236.0,?,1
7.0,48.0,?,6.857,?,0.652,1.61,?,219.0,?,1
?,22.0,198.0,?,0.2269999999999999,?,1.61,45.0,?,?,1
?,?,84.0,?,0.2739999999999999,0.893,1.64,?,75.0,14.0,1
8.0,12.0,96.0,1.5,?,?,?,36.0,?,?,1
?,14.0,98.0,?,0.327,?,1.6,?,98.0,?,1
8.0,16.0,128.0,2.0,?,?,?,49.0,100.0,?,1
9.0,?,?,?,0.3779999999999999,?,?,?,?,?,1
?,?,?,10.778,0.3279999999999999,?,?,?,?,162.0,1
?,?,?,1.571,?,?,?,24.0,77.0,18.0,1
4.0,93.0,?,?,0.312,?,?,?,284.0,70.0,1
?,19.0,133.0,?,?,0.7290000000000001,?,44.0,?,26.0,1
5.0,110.0,550.0,?,?,?,?,301.0,?,3.0,0
?,?,?,?,?,?,1.71,?,1035.0,246.0,1
1.0,17.0,17.0,?,0.765,?,3.25,?,?,?,0
?,?,288.0,?,0.302,?,2.17,?,?,?,1
7.0,?,217.0,4.428999999999999,0.313,?,1.58,68.0,?,43.0,1
?,169.0,1521.0,18.778,?,?,2.53,?,?,212.0,1
?,?,3632.0,14.188,?,?,4.97,1490.0,2654.0,300.0,1
9.0,16.0,?,1.778,0.382,?,?,?,?,24.0,1
22.0,71.0,1562.0,?,0.499,0.836,?,?,?,?,1
11.0,?,?,?,0.816,0.816,?,?,?,1.0,0
22.0,26.0,572.0,1.182,?,0.918,1.93,162.0,?,84.0,1
?,357.0,3927.0,32.455,0.215,?,?,?,3232.0,546.0,1
11.0,23.0,253.0,2.091,?,0.8340000000000001,?,?,211.0,?,1
?,102.0,?,11.333,0.357,0.867,2.43,328.0,796.0,135.0,1
9.0,488.0,4392.0,54.222,0.074,0.3429999999999999,?,326.0,?,?,1
1.0,?,?,23.0,?,1.0,?,8.0,23.0,5.0,0
1.0,?,?,?,?,1.0,7.0,7.0,8.0,1.0,0
?,?,?,4.6,0.3,?,2.09,?,278.0,66.0,1
6.0,68.0,?,11.333,0.172,?,?,?,380.0,?,1
?,46.0,?,?,?,?,?,?,361.0,?,1
?,38.0,?,2.714,?,0.8440000000000001,?,121.0,?,?,1
?,331.0,?,?,0.222,?,?,?,2056.0,?,1
?,?,280.0,?,?,0.8320000000000001,1.59,?,233.0,44.0,1
7.0,35.0,245.0,5.0,?,?,?,?,189.0,56.0,1
?,99.0,891.0,?,0.21,?,?,187.0,?,135.0,1
?,?,560.0,?,0.155,?,1.18,87.0,391.0,?,1
?,254.0,?,18.143,0.377,0.569,?,1341.0,?,?,1
33.0,?,?,5.455,0.236,?,?,?,?,835.0,1
7.0,?,154.0,?,?,0.519,?,24.0,80.0,?,1
?,?,792.0,?,0.402,?,3.03,?,618.0,?,1
?,137.0,?,4.893,0.265,?,?,?,2163.0,201.0,1
8.0,?,?,?,0.465,0.885,2.13,?,255.0,63.0,1
12.0,?,?,0.583,0.214,0.583,?,18.0,49.0,5.0,1
10.0,?,?,1.1,?,?,?,?,?,26.0,1
?,32.0,256.0,4.0,?,0.898,?,103.0,?,57.0,1
8.0,50.0,400.0,6.25,0.253,0.8,?,101.0,320.0,44.0,1
9.0,?,?,?,0.298,0.627,?,196.0,412.0,77.0,1
1.0,58.0,?,58.0,?,1.0,9.8,?,58.0,?,0
?,7.0,?,0.875,0.304,0.946,1.55,?,53.0,?,1
?,?,9.0,?,0.778,1.0,7.0,7.0,9.0,1.0,0
?,?,?,7.375,0.307,0.775,1.84,145.0,?,?,1
5.0,12.0,?,2.4,0.2,?,1.71,12.0,28.0,?,1
10.0,?,?,5.2,0.298,0.752,2.09,155.0,391.0,74.0,1
7.0,?,686.0,14.0,?,0.608,?,?,?,?,1
8.0,24.0,?,3.0,?,0.688,?,62.0,?,?,1
11.0,100.0,?,9.091,0.456,?,?,502.0,?,?,1
?,?,?,?,0.363,0.934,2.2,?,?,15.0,1
16.0,?,1440.0,5.625,?,?,?,?,1109.0,?,1
?,?,?,?,?,0.54,5.1,1453.0,2147.0,?,1
?,?,?,1.182,?,?,2.22,60.0,140.0,?,1
?,?,217.0,4.428999999999999,0.313,0.71,?,68.0,154.0,45.0,1
?,?,?,?,?,?,1.33,?,256.0,66.0,1
?,?,?,?,0.3779999999999999,?,2.83,?,42.0,6.0,1
6.0,135.0,810.0,22.5,?,0.736,?,?,?,124.0,1
9.0,20.0,180.0,2.222,0.35,0.728,?,?,?,33.0,1
2.0,21.0,?,10.5,0.452,1.0,?,?,?,?,0
2.0,24.0,48.0,12.0,?,1.0,?,17.0,?,5.0,0
?,?,?,9.286,?,0.7979999999999999,?,?,363.0,71.0,1
?,?,21.0,?,?,1.0,3.0,12.0,?,?,1
?,115.0,460.0,?,0.426,0.487,?,196.0,?,?,0
5.0,?,?,?,0.35,0.675,4.67,14.0,27.0,3.0,1
?,8.0,88.0,0.727,0.58,?,?,51.0,?,?,1
3.0,?,?,2.333,0.619,0.619,13.0,13.0,?,?,1
10.0,84.0,?,8.4,?,?,1.65,?,?,?,1
?,?,?,2.875,?,0.7829999999999999,1.94,?,?,?,1
6.0,?,?,?,0.245,0.804,1.39,25.0,?,?,1
?,?,147.0,?,?,?,2.09,46.0,98.0,?,1
?,9.0,72.0,?,0.375,0.889,?,27.0,?,?,1
2.0,?,?,?,?,0.653,?,?,?,10.0,0
8.0,?,?,23.0,?,?,?,349.0,?,213.0,1
?,?,?,?,?,?,2.86,?,?,?,1
?,?,217.0,4.428999999999999,0.3,0.88,?,65.0,191.0,?,1
?,31.0,?,1.107,?,0.745,7.49,427.0,?,?,0
?,19.0,?,?,0.307,?,?,35.0,?,22.0,1
11.0,25.0,275.0,?,?,0.8109999999999999,2.05,?,?,?,1
?,?,2510.0,25.1,?,?,?,705.0,?,?,1
?,36.0,?,?,?,0.98,2.05,115.0,247.0,56.0,1
?,4.0,24.0,0.667,?,1.0,1.86,?,?,7.0,1
9.0,169.0,?,?,0.3329999999999999,?,2.3,507.0,1104.0,?,1
?,9.0,?,?,0.296,0.667,2.0,8.0,?,?,1
?,145.0,1450.0,14.5,0.268,0.747,?,389.0,1083.0,213.0,1
?,?,1236.0,8.583,0.353,?,?,?,?,171.0,1
?,?,1815.0,8.067,0.428,?,?,776.0,1381.0,?,1
?,8.0,80.0,0.8,0.688,?,9.17,?,?,6.0,1
?,109.0,?,12.111,0.2189999999999999,?,?,215.0,764.0,129.0,1
10.0,?,480.0,4.8,0.36,?,?,?,?,80.0,1
?,108.0,1080.0,10.8,?,?,?,?,?,?,1
10.0,52.0,520.0,5.2,?,0.675,2.13,?,351.0,72.0,1
8.0,?,96.0,?,0.4379999999999999,0.927,?,42.0,89.0,?,1
10.0,?,250.0,?,0.32,?,2.0,?,?,40.0,1
7.0,50.0,350.0,7.143,0.214,?,?,75.0,?,?,1
?,39.0,?,?,0.282,0.747,2.0,?,233.0,44.0,1
9.0,?,585.0,?,0.265,0.73,?,155.0,427.0,93.0,1
?,4.0,20.0,?,0.65,?,3.25,?,17.0,?,1
12.0,271.0,3252.0,22.583,?,0.5710000000000001,1.98,?,?,?,1
?,?,77.0,?,?,0.935,?,18.0,72.0,?,1
18.0,168.0,3024.0,?,?,?,2.34,564.0,2207.0,?,1
?,96.0,576.0,?,?,0.856,?,?,?,98.0,1
6.0,?,?,8.333,?,?,1.76,?,189.0,41.0,1
8.0,?,224.0,?,0.299,?,1.6,?,?,?,1
1.0,?,?,17.0,?,?,?,16.0,?,?,0
?,118.0,2714.0,?,0.293,0.784,2.06,?,2129.0,385.0,1
11.0,?,?,?,?,?,2.41,289.0,?,?,1
?,?,828.0,10.222,0.292,?,2.05,242.0,698.0,118.0,1
?,?,?,?,?,0.6559999999999999,?,14.0,?,?,1
?,45.0,?,4.5,0.282,?,?,127.0,323.0,?,1
?,72.0,2664.0,?,0.12,?,7.64,321.0,685.0,?,0
?,21.0,?,2.625,0.411,?,?,?,?,27.0,1
?,20.0,200.0,?,?,0.78,?,?,156.0,?,1
?,?,?,1.0,0.778,?,?,?,?,?,1
11.0,?,627.0,5.182,0.3429999999999999,?,?,?,?,?,1
?,67.0,871.0,?,0.441,0.83,?,384.0,?,?,1
9.0,44.0,?,?,0.24,0.775,1.42,95.0,307.0,67.0,1
?,48.0,?,8.0,?,?,1.57,?,278.0,58.0,1
9.0,?,?,4.556,0.263,?,?,97.0,?,69.0,1
?,?,490.0,4.9,?,0.982,?,?,481.0,93.0,1
?,71.0,?,?,0.193,0.672,1.43,96.0,?,67.0,1
?,?,?,6.571000000000001,0.354,0.994,1.46,114.0,?,?,1
?,8.0,?,?,0.25,?,2.44,?,88.0,?,1
?,?,?,?,?,?,?,?,344.0,58.0,1
15.0,?,6285.0,?,?,?,4.5,2170.0,?,482.0,1
10.0,?,2710.0,?,0.168,?,1.29,454.0,1659.0,?,1
?,?,50.0,2.0,0.28,?,?,14.0,37.0,2.0,1
?,?,?,7.0,1.0,1.0,7.0,?,7.0,?,1
7.0,?,?,2.857,0.379,1.0,1.61,?,?,?,1
?,?,?,0.667,?,0.593,?,?,32.0,2.0,1
