height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
8.0,12.0,96.0,1.5,0.4270000000000001,1.0,1.64,41.0,96.0,25.0,1
7.0,27.0,189.0,3.857,0.259,0.688,1.44,49.0,130.0,34.0,1
49.0,79.0,3871.0,1.612,0.084,0.179,7.36,324.0,694.0,44.0,0
9.0,98.0,882.0,10.889,0.491,0.974,2.78,433.0,859.0,?,1
?,?,380.0,3.8,0.4320000000000001,0.939,?,164.0,357.0,59.0,1
8.0,?,136.0,2.125,0.382,0.86,2.48,52.0,117.0,21.0,1
7.0,17.0,119.0,2.4290000000000003,0.336,?,1.48,40.0,?,27.0,1
1.0,283.0,283.0,?,0.993,?,?,281.0,283.0,2.0,0
7.0,211.0,1477.0,30.143,0.257,0.653,1.7,380.0,965.0,223.0,1
7.0,11.0,?,1.571,0.312,0.8440000000000001,1.5,?,65.0,16.0,1
8.0,6.0,48.0,0.75,0.375,1.0,1.64,18.0,48.0,11.0,1
12.0,22.0,264.0,?,0.568,0.8370000000000001,7.5,150.0,221.0,20.0,1
6.0,69.0,414.0,11.5,0.28,0.7440000000000001,1.4,116.0,308.0,83.0,1
10.0,?,890.0,?,0.252,0.496,3.25,224.0,441.0,?,1
44.0,3.0,132.0,0.068,0.598,0.841,2.47,79.0,111.0,32.0,0
8.0,2.0,16.0,0.25,0.563,0.563,9.0,?,9.0,1.0,1
12.0,2.0,24.0,0.16699999999999998,0.625,0.667,15.0,15.0,16.0,1.0,0
14.0,58.0,812.0,4.143,0.6829999999999999,0.927,12.07,555.0,?,46.0,1
8.0,83.0,664.0,10.375,0.404,0.741,2.58,268.0,492.0,104.0,1
10.0,18.0,180.0,1.8,0.306,?,2.5,55.0,111.0,22.0,1
9.0,?,738.0,9.111,0.329,?,2.11,243.0,?,115.0,1
12.0,25.0,300.0,2.083,0.32,0.643,2.59,96.0,193.0,?,1
25.0,71.0,1775.0,2.84,0.234,0.748,?,416.0,1328.0,187.0,1
8.0,?,?,?,0.219,?,1.61,191.0,519.0,119.0,1
5.0,13.0,65.0,2.6,0.5539999999999999,0.8,3.0,36.0,52.0,12.0,1
14.0,150.0,2100.0,10.714,0.225,0.6809999999999999,4.14,472.0,1430.0,114.0,1
10.0,?,4300.0,43.0,?,0.772,?,1508.0,?,?,1
10.0,69.0,690.0,6.9,0.277,0.68,1.85,191.0,469.0,?,1
8.0,12.0,96.0,1.5,0.406,0.885,2.17,39.0,85.0,18.0,1
?,?,570.0,15.833,0.209,0.667,1.63,119.0,?,73.0,1
6.0,10.0,60.0,1.6669999999999998,0.333,0.75,1.54,20.0,45.0,13.0,1
7.0,9.0,63.0,?,?,0.984,2.22,20.0,62.0,9.0,1
10.0,268.0,2680.0,?,0.494,0.754,6.02,1325.0,2022.0,220.0,1
8.0,12.0,96.0,?,0.417,0.969,2.11,40.0,93.0,19.0,1
10.0,51.0,510.0,5.1,0.41,0.667,3.12,209.0,340.0,67.0,1
7.0,38.0,266.0,5.4289999999999985,0.338,0.7290000000000001,1.55,90.0,194.0,58.0,1
?,274.0,3288.0,22.833,0.208,?,1.65,685.0,?,?,1
12.0,26.0,312.0,2.167,0.224,0.907,1.63,70.0,283.0,43.0,1
5.0,?,280.0,11.2,?,0.471,1.31,34.0,132.0,?,1
13.0,10.0,130.0,?,0.3,0.8079999999999999,6.5,39.0,105.0,6.0,1
10.0,26.0,260.0,2.6,0.273,0.815,1.87,71.0,212.0,38.0,1
8.0,8.0,64.0,1.0,0.484,1.0,3.44,31.0,64.0,9.0,1
10.0,181.0,1810.0,18.1,0.491,0.866,3.25,888.0,1567.0,273.0,1
13.0,423.0,5499.0,32.538000000000004,0.188,0.762,1.64,1034.0,4191.0,?,1
9.0,305.0,2745.0,33.889,?,0.73,?,525.0,2003.0,375.0,1
9.0,166.0,1494.0,18.444000000000006,?,0.723,2.38,502.0,1080.0,211.0,1
10.0,262.0,2620.0,26.2,0.273,0.703,1.83,716.0,1841.0,?,1
10.0,48.0,480.0,?,0.313,0.76,2.5,?,365.0,60.0,1
22.0,67.0,1474.0,3.045,0.221,?,2.91,326.0,1354.0,112.0,1
9.0,124.0,1116.0,13.778,?,0.722,2.57,388.0,?,151.0,1
8.0,12.0,?,1.5,0.521,0.958,2.5,50.0,92.0,20.0,1
8.0,76.0,608.0,9.5,0.232,0.51,1.88,141.0,310.0,75.0,1
8.0,12.0,96.0,1.5,0.396,0.75,2.38,38.0,72.0,16.0,1
7.0,?,287.0,5.857,0.185,0.638,1.51,53.0,183.0,35.0,1
7.0,7.0,49.0,?,0.429,1.0,1.91,21.0,49.0,11.0,1
10.0,?,5080.0,50.8,0.16,0.628,1.41,813.0,3189.0,578.0,1
1.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,?,1.0,1
6.0,94.0,564.0,15.667,0.184,0.934,1.32,104.0,527.0,?,1
?,40.0,280.0,5.714,0.336,0.782,1.47,94.0,219.0,64.0,1
10.0,64.0,?,6.4,0.477,0.914,2.8,305.0,585.0,109.0,1
8.0,15.0,?,1.875,?,0.95,2.2,55.0,114.0,25.0,1
7.0,54.0,378.0,7.713999999999999,0.304,0.8759999999999999,?,?,331.0,91.0,1
7.0,16.0,112.0,2.286,0.304,0.955,1.13,34.0,107.0,30.0,1
2.0,104.0,208.0,52.0,?,0.529,1.08,13.0,110.0,12.0,1
38.0,127.0,4826.0,3.342,0.464,?,3.41,2238.0,4199.0,?,1
11.0,?,99.0,?,0.384,0.727,3.8,38.0,72.0,10.0,1
?,16.0,160.0,1.6,0.444,1.0,2.22,71.0,160.0,32.0,1
10.0,30.0,300.0,3.0,?,0.73,2.14,90.0,219.0,42.0,1
5.0,81.0,405.0,16.2,0.311,0.968,1.3,126.0,392.0,97.0,1
9.0,?,2565.0,?,0.338,?,2.42,866.0,1961.0,358.0,1
304.0,463.0,140752.0,1.523,?,?,?,8898.0,?,2273.0,0
8.0,11.0,88.0,1.375,0.477,0.966,2.0,42.0,85.0,?,1
8.0,48.0,?,6.0,0.354,0.901,1.68,136.0,346.0,81.0,1
10.0,?,1190.0,11.9,0.392,0.8909999999999999,?,?,1060.0,?,1
12.0,27.0,324.0,2.25,0.318,0.898,2.64,103.0,291.0,39.0,1
10.0,38.0,380.0,3.8,0.308,0.632,2.13,117.0,240.0,55.0,1
?,16.0,112.0,2.286,0.304,0.696,1.36,34.0,78.0,25.0,1
8.0,44.0,352.0,5.5,0.426,0.938,3.26,150.0,330.0,46.0,1
6.0,21.0,126.0,3.5,0.349,1.0,1.33,44.0,126.0,33.0,1
5.0,29.0,?,5.8,0.276,0.779,1.6,40.0,113.0,25.0,1
14.0,399.0,5586.0,?,0.383,0.593,5.04,2142.0,3315.0,425.0,1
8.0,22.0,176.0,2.75,0.392,0.915,2.56,69.0,161.0,27.0,1
14.0,420.0,5880.0,30.0,?,0.5710000000000001,4.92,2209.0,3356.0,?,1
9.0,536.0,4824.0,59.556,0.091,0.358,1.38,441.0,?,320.0,1
9.0,41.0,369.0,4.556,0.301,0.8859999999999999,1.91,111.0,327.0,?,1
?,109.0,981.0,12.111,0.219,0.774,1.69,215.0,?,127.0,1
7.0,?,1351.0,27.571,0.206,?,1.37,278.0,1099.0,203.0,1
7.0,54.0,378.0,7.713999999999999,0.4970000000000001,0.8490000000000001,3.42,188.0,321.0,55.0,1
17.0,382.0,6494.0,22.471,0.363,0.5670000000000001,5.46,2355.0,3680.0,?,1
16.0,309.0,4944.0,19.313,?,0.5489999999999999,5.38,1890.0,2713.0,351.0,1
4.0,11.0,44.0,2.75,0.364,0.955,1.33,16.0,42.0,12.0,1
9.0,16.0,?,1.778,0.16,0.5,1.92,23.0,?,12.0,1
2.0,52.0,104.0,26.0,0.14400000000000002,0.7020000000000001,2.5,15.0,73.0,6.0,1
8.0,319.0,2552.0,39.875,0.174,0.6920000000000001,1.26,445.0,?,353.0,1
1.0,40.0,40.0,40.0,0.9,1.0,?,?,40.0,3.0,1
?,26.0,208.0,?,?,0.779,1.26,49.0,162.0,39.0,1
7.0,21.0,147.0,3.0,?,0.789,1.4,49.0,116.0,35.0,1
7.0,135.0,945.0,19.286,0.202,0.732,?,?,692.0,134.0,1
8.0,25.0,200.0,?,0.405,0.755,1.98,81.0,151.0,41.0,1
9.0,35.0,315.0,3.889,?,0.8320000000000001,1.92,?,?,65.0,1
?,23.0,184.0,2.875,0.451,?,2.08,83.0,153.0,40.0,1
7.0,11.0,77.0,?,0.299,1.0,1.21,23.0,77.0,19.0,1
9.0,20.0,180.0,2.222,0.361,0.872,1.86,65.0,157.0,35.0,1
12.0,44.0,528.0,3.667,0.261,0.767,2.38,138.0,405.0,58.0,1
9.0,?,?,9.222,?,0.795,3.21,292.0,?,91.0,1
5.0,11.0,55.0,2.2,0.345,?,1.46,?,48.0,13.0,1
10.0,65.0,650.0,6.5,0.475,0.971,2.76,309.0,631.0,?,1
6.0,104.0,624.0,17.333,0.099,?,2.0,62.0,?,31.0,1
7.0,158.0,1106.0,22.571,0.239,?,1.33,264.0,1053.0,198.0,1
?,234.0,2340.0,23.4,0.188,0.614,1.38,441.0,1437.0,319.0,1
9.0,82.0,738.0,?,0.428,0.936,2.38,316.0,691.0,133.0,1
6.0,5.0,30.0,0.833,0.3670000000000001,0.867,2.75,11.0,26.0,4.0,1
5.0,6.0,30.0,?,0.4,0.867,2.0,12.0,26.0,6.0,1
9.0,75.0,675.0,?,0.396,0.914,2.21,?,617.0,?,1
?,21.0,168.0,2.625,0.232,0.643,1.3,39.0,108.0,30.0,1
9.0,127.0,1143.0,14.111,0.174,0.718,1.28,199.0,821.0,155.0,1
17.0,24.0,408.0,1.412,0.426,0.735,4.7,174.0,300.0,?,1
?,20.0,180.0,2.222,0.322,0.7170000000000001,2.15,58.0,129.0,27.0,1
7.0,35.0,245.0,5.0,?,0.902,2.57,121.0,221.0,?,1
9.0,118.0,1062.0,13.111,?,0.818,2.41,395.0,869.0,164.0,1
9.0,26.0,234.0,?,0.385,0.85,1.88,?,199.0,?,1
5.0,7.0,35.0,1.4,0.5429999999999999,?,2.11,19.0,35.0,9.0,1
6.0,39.0,234.0,6.5,?,0.889,2.1,109.0,208.0,52.0,1
10.0,64.0,640.0,6.4,0.189,0.4,2.12,121.0,?,57.0,1
1.0,13.0,?,13.0,1.0,1.0,13.0,?,?,1.0,0
9.0,18.0,162.0,2.0,0.327,0.765,1.83,53.0,?,29.0,1
10.0,87.0,870.0,8.7,0.344,0.901,2.27,299.0,784.0,132.0,1
?,48.0,864.0,2.667,0.264,0.524,4.3,228.0,453.0,53.0,1
6.0,27.0,162.0,?,0.241,0.988,1.11,39.0,?,35.0,1
7.0,24.0,168.0,3.429,0.101,0.298,1.89,17.0,50.0,9.0,0
?,245.0,2205.0,27.222,0.16,0.607,1.39,353.0,1338.0,254.0,1
10.0,137.0,1370.0,13.7,0.191,0.693,1.4,261.0,949.0,187.0,1
8.0,53.0,424.0,?,?,0.884,1.83,146.0,?,80.0,1
?,?,220.0,1.818,0.568,0.895,8.93,125.0,197.0,14.0,1
1.0,?,12.0,12.0,0.583,1.0,3.5,7.0,12.0,2.0,1
8.0,343.0,2744.0,42.875,0.129,0.605,1.2,354.0,1661.0,294.0,1
7.0,16.0,112.0,2.286,0.339,1.0,1.41,38.0,?,27.0,1
11.0,167.0,1837.0,15.182,0.371,0.8,2.86,681.0,?,238.0,1
9.0,?,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,0
11.0,91.0,1001.0,8.273,0.28600000000000003,0.597,2.33,286.0,?,123.0,1
9.0,103.0,927.0,11.444,0.399,0.831,2.98,370.0,770.0,?,1
8.0,40.0,320.0,?,0.403,0.991,2.53,?,317.0,51.0,1
9.0,8.0,72.0,0.889,0.264,1.0,1.27,19.0,72.0,15.0,1
8.0,?,208.0,?,?,0.563,2.5,50.0,117.0,20.0,1
9.0,53.0,477.0,5.8889999999999985,0.317,0.805,1.66,151.0,384.0,91.0,1
13.0,201.0,2613.0,?,0.4,0.722,4.45,1046.0,1887.0,235.0,1
8.0,203.0,1624.0,25.375,0.149,0.767,1.27,242.0,1246.0,191.0,1
7.0,18.0,126.0,?,0.206,0.6509999999999999,2.17,26.0,?,12.0,1
9.0,534.0,4806.0,59.333,0.184,0.733,1.34,884.0,3524.0,661.0,1
7.0,?,427.0,8.714,?,0.794,1.47,?,339.0,70.0,1
8.0,33.0,264.0,4.125,0.371,0.6779999999999999,1.88,98.0,179.0,52.0,1
9.0,510.0,4590.0,56.667,0.171,0.695,1.27,787.0,?,618.0,1
11.0,2.0,22.0,0.182,0.636,0.636,14.0,14.0,14.0,1.0,0
9.0,194.0,1746.0,21.556,0.191,0.691,1.4,333.0,1207.0,238.0,1
6.0,6.0,36.0,1.0,0.417,?,1.88,15.0,36.0,8.0,1
9.0,82.0,738.0,9.111,0.337,0.821,2.49,249.0,606.0,100.0,1
1.0,51.0,?,51.0,0.471,1.0,2.4,24.0,51.0,10.0,0
7.0,150.0,1050.0,?,0.17800000000000002,0.774,1.36,187.0,813.0,138.0,1
?,36.0,288.0,?,0.4270000000000001,0.924,1.98,123.0,266.0,62.0,1
5.0,43.0,215.0,8.6,0.405,0.981,1.61,87.0,211.0,54.0,1
8.0,76.0,608.0,9.5,0.314,0.711,1.87,191.0,432.0,102.0,1
8.0,16.0,128.0,2.0,?,0.742,1.52,44.0,95.0,29.0,1
6.0,19.0,114.0,3.167,0.184,0.7809999999999999,1.24,21.0,89.0,?,1
8.0,14.0,112.0,1.75,?,0.5539999999999999,?,30.0,62.0,10.0,1
8.0,?,1440.0,22.5,0.213,0.794,1.39,306.0,1143.0,?,1
6.0,96.0,576.0,16.0,0.267,0.939,1.51,154.0,541.0,102.0,1
7.0,11.0,77.0,1.571,?,0.961,1.55,31.0,74.0,20.0,1
14.0,397.0,5558.0,28.357,0.342,?,4.53,1902.0,2979.0,420.0,1
8.0,4.0,32.0,0.5,0.406,0.7809999999999999,2.17,13.0,25.0,6.0,1
8.0,16.0,128.0,2.0,0.234,0.922,1.58,30.0,118.0,19.0,1
7.0,21.0,147.0,3.0,0.354,0.939,1.63,52.0,138.0,32.0,1
?,58.0,522.0,?,0.35100000000000003,0.669,?,183.0,349.0,80.0,1
3.0,3.0,9.0,1.0,0.778,0.778,7.0,7.0,7.0,1.0,1
10.0,20.0,?,2.0,0.4,0.605,3.48,80.0,?,23.0,1
6.0,3.0,18.0,0.5,0.5,0.944,2.25,9.0,17.0,4.0,1
9.0,107.0,963.0,11.889,0.204,0.6829999999999999,1.42,196.0,658.0,138.0,1
6.0,13.0,78.0,2.167,?,0.936,1.57,22.0,73.0,14.0,1
9.0,49.0,441.0,?,0.272,0.7909999999999999,1.38,120.0,349.0,87.0,1
11.0,32.0,352.0,2.909,0.335,0.994,?,118.0,?,52.0,1
8.0,272.0,2176.0,34.0,0.187,?,?,407.0,1236.0,288.0,1
7.0,96.0,672.0,13.714,0.274,0.982,1.6,184.0,660.0,115.0,1
8.0,109.0,872.0,13.625,0.109,0.508,1.25,95.0,443.0,76.0,1
1.0,91.0,91.0,91.0,0.35200000000000004,?,1.03,32.0,?,31.0,1
7.0,24.0,168.0,3.429,0.244,0.774,1.46,41.0,130.0,28.0,1
3.0,?,348.0,38.667,0.385,0.494,33.5,134.0,172.0,4.0,0
10.0,19.0,190.0,1.9,0.611,0.9,8.29,116.0,171.0,14.0,1
11.0,137.0,1507.0,?,0.317,0.652,?,478.0,982.0,177.0,1
9.0,43.0,387.0,4.7780000000000005,0.455,?,2.98,176.0,348.0,59.0,1
8.0,20.0,160.0,2.5,?,0.863,2.1,63.0,138.0,30.0,1
21.0,13.0,?,0.619,0.168,0.308,2.3,46.0,84.0,20.0,1
8.0,13.0,104.0,1.625,0.6829999999999999,0.8170000000000001,7.1,71.0,85.0,10.0,1
7.0,12.0,84.0,1.714,0.405,0.988,1.62,34.0,83.0,21.0,1
11.0,262.0,2882.0,23.818,0.242,0.618,1.91,697.0,?,364.0,1
?,244.0,2196.0,27.111,0.237,0.8009999999999999,?,520.0,1758.0,327.0,1
11.0,378.0,4158.0,34.364000000000004,0.33,0.684,?,1371.0,2846.0,?,1
10.0,272.0,2720.0,27.2,0.187,0.649,1.38,508.0,1765.0,368.0,1
1.0,50.0,50.0,50.0,0.2,1.0,1.11,?,50.0,9.0,1
4.0,4.0,?,1.0,0.438,0.438,7.0,7.0,7.0,1.0,1
6.0,11.0,66.0,1.833,0.303,0.97,1.33,20.0,64.0,15.0,1
9.0,12.0,108.0,1.3330000000000002,0.444,0.981,1.71,48.0,106.0,28.0,1
12.0,?,1416.0,9.833,0.309,0.726,2.42,438.0,1028.0,181.0,1
9.0,170.0,1530.0,?,0.371,0.7659999999999999,2.6,567.0,1172.0,218.0,1
8.0,16.0,128.0,2.0,0.156,0.8590000000000001,5.0,20.0,?,4.0,0
10.0,?,2620.0,26.2,0.28800000000000003,0.742,1.79,754.0,1945.0,421.0,1
74.0,183.0,13542.0,2.4730000000000003,0.544,0.612,?,7366.0,?,?,1
9.0,92.0,828.0,10.222,0.365,0.954,2.2,302.0,790.0,137.0,1
7.0,30.0,210.0,4.2860000000000005,0.3,?,1.43,63.0,186.0,44.0,1
7.0,172.0,1204.0,?,0.294,0.967,?,354.0,1164.0,171.0,1
6.0,18.0,?,3.0,0.5,?,2.45,54.0,107.0,22.0,1
8.0,398.0,3184.0,49.75,0.279,?,1.7,887.0,2113.0,?,1
5.0,46.0,230.0,9.2,0.278,0.835,2.21,64.0,192.0,29.0,1
?,1.0,11.0,0.091,1.0,1.0,11.0,?,11.0,?,0
23.0,125.0,2875.0,?,?,1.0,?,2739.0,2875.0,132.0,1
13.0,80.0,1040.0,6.154,?,0.536,?,451.0,557.0,81.0,1
10.0,93.0,930.0,9.3,0.206,0.794,1.48,192.0,738.0,130.0,1
7.0,2.0,14.0,0.28600000000000003,0.5,0.929,7.0,7.0,13.0,1.0,1
?,24.0,144.0,4.0,0.292,?,1.35,42.0,112.0,31.0,1
7.0,?,98.0,2.0,?,0.867,1.75,35.0,85.0,20.0,1
9.0,123.0,1107.0,13.667,0.359,0.898,2.78,397.0,994.0,143.0,1
4.0,16.0,64.0,4.0,0.391,0.938,1.67,25.0,60.0,15.0,1
8.0,272.0,2176.0,34.0,0.189,0.688,1.32,411.0,1497.0,311.0,1
7.0,21.0,147.0,3.0,0.313,0.966,1.48,46.0,142.0,31.0,1
1.0,71.0,71.0,71.0,0.521,1.0,2.31,37.0,71.0,16.0,0
9.0,510.0,4590.0,56.667,?,0.541,1.22,686.0,?,561.0,1
7.0,?,203.0,4.143,0.305,0.8370000000000001,1.48,62.0,170.0,42.0,1
10.0,38.0,380.0,3.8,0.187,0.463,1.37,71.0,176.0,52.0,1
9.0,14.0,126.0,?,?,0.937,1.78,16.0,118.0,9.0,1
?,14.0,126.0,1.556,0.278,1.0,2.06,35.0,126.0,17.0,1
12.0,129.0,1548.0,10.75,0.303,0.711,2.51,469.0,1100.0,187.0,1
8.0,19.0,152.0,2.375,0.388,0.664,2.19,59.0,101.0,?,1
7.0,?,77.0,1.571,0.364,0.8959999999999999,1.47,28.0,69.0,19.0,1
6.0,100.0,600.0,16.667,?,0.828,1.72,231.0,497.0,134.0,1
6.0,25.0,150.0,4.167,0.273,?,1.17,41.0,118.0,35.0,1
24.0,178.0,4272.0,7.417000000000002,0.491,0.969,7.86,2099.0,4141.0,267.0,1
3.0,470.0,1410.0,156.67,0.35200000000000004,0.387,?,496.0,545.0,21.0,0
8.0,1.0,?,0.125,1.0,?,8.0,8.0,8.0,1.0,0
10.0,94.0,940.0,9.4,0.28600000000000003,1.0,1.78,269.0,940.0,?,1
9.0,37.0,333.0,?,0.444,0.898,2.08,?,299.0,71.0,1
8.0,42.0,336.0,5.25,0.363,0.97,2.18,122.0,326.0,56.0,1
5.0,4.0,20.0,0.8,0.45,0.65,4.5,9.0,13.0,2.0,0
9.0,358.0,3222.0,39.778,0.385,0.863,2.36,?,2782.0,525.0,1
1.0,200.0,200.0,200.0,0.13,1.0,1.04,?,200.0,25.0,1
8.0,34.0,272.0,4.25,0.36,0.7170000000000001,?,98.0,195.0,52.0,1
?,5.0,20.0,?,0.35,0.8,2.33,7.0,?,3.0,0
8.0,48.0,384.0,6.0,0.31,?,1.92,119.0,310.0,62.0,1
10.0,18.0,180.0,1.8,0.294,0.883,1.96,53.0,159.0,27.0,1
10.0,?,?,5.0,0.268,0.764,1.94,134.0,382.0,69.0,1
24.0,176.0,4224.0,7.332999999999998,0.496,0.969,7.85,2096.0,?,?,1
17.0,24.0,408.0,1.412,0.4,0.838,4.79,?,342.0,34.0,1
7.0,?,238.0,4.857,0.403,0.8490000000000001,1.81,96.0,202.0,53.0,1
8.0,42.0,336.0,?,0.39,0.94,2.43,131.0,316.0,54.0,1
7.0,13.0,91.0,1.857,0.28600000000000003,0.923,2.6,26.0,84.0,10.0,1
7.0,7.0,49.0,?,0.3670000000000001,?,1.38,18.0,49.0,13.0,1
11.0,9.0,99.0,0.818,0.404,?,4.44,40.0,71.0,?,1
22.0,47.0,1034.0,2.136,0.319,0.753,2.13,330.0,779.0,155.0,1
10.0,38.0,380.0,3.8,0.397,0.887,2.7,151.0,337.0,56.0,1
10.0,19.0,190.0,1.9,?,0.768,1.59,62.0,146.0,39.0,1
5.0,7.0,35.0,1.4,?,1.0,1.45,16.0,35.0,11.0,1
5.0,?,10.0,0.4,0.8,0.8,8.0,?,8.0,1.0,1
?,5.0,40.0,0.625,0.45,1.0,3.0,18.0,40.0,?,1
10.0,33.0,330.0,3.3,0.182,0.564,1.4,60.0,186.0,43.0,1
?,33.0,297.0,3.667,0.354,0.7809999999999999,1.84,?,232.0,57.0,1
10.0,38.0,380.0,3.8,0.424,0.939,2.78,161.0,357.0,58.0,1
?,123.0,?,13.667,0.34600000000000003,0.74,2.21,383.0,819.0,173.0,1
7.0,7.0,49.0,1.0,0.306,0.5920000000000001,2.14,15.0,29.0,7.0,1
12.0,61.0,732.0,5.083,0.251,0.746,1.77,184.0,546.0,104.0,1
?,85.0,935.0,7.727,0.25,0.664,?,234.0,621.0,135.0,1
24.0,117.0,2808.0,4.875,0.34700000000000003,0.7290000000000001,?,975.0,2048.0,?,1
11.0,8.0,?,0.727,0.602,1.0,5.89,53.0,88.0,9.0,1
11.0,271.0,2981.0,24.636,0.177,0.588,1.49,527.0,1752.0,353.0,1
9.0,47.0,423.0,5.222,?,0.738,1.95,121.0,312.0,?,1
?,24.0,?,3.0,0.297,0.974,1.43,57.0,?,?,1
?,18.0,144.0,2.25,?,0.889,2.03,61.0,128.0,30.0,1
10.0,553.0,5530.0,55.3,?,0.884,21.3,4409.0,4890.0,?,0
11.0,30.0,330.0,2.727,0.297,0.6,2.39,98.0,198.0,41.0,1
?,11.0,?,1.571,0.364,0.727,1.56,28.0,56.0,18.0,1
6.0,?,606.0,16.833,0.393,0.752,1.98,238.0,?,120.0,1
12.0,14.0,168.0,1.167,0.35700000000000004,0.958,2.31,60.0,?,26.0,1
7.0,49.0,343.0,7.0,0.318,0.735,1.54,109.0,252.0,71.0,1
17.0,?,34.0,0.118,0.706,0.706,24.0,?,24.0,1.0,0
9.0,198.0,1782.0,22.0,0.289,0.6809999999999999,1.88,515.0,1213.0,274.0,1
?,2.0,?,?,?,0.816,31.0,?,31.0,1.0,0
8.0,163.0,1304.0,20.375,0.383,0.982,2.79,500.0,1280.0,179.0,1
6.0,146.0,876.0,24.333,0.325,0.691,1.83,285.0,605.0,156.0,1
8.0,25.0,200.0,3.125,0.355,0.88,1.73,71.0,176.0,41.0,1
11.0,101.0,1111.0,9.182,?,0.8490000000000001,1.72,297.0,943.0,173.0,1
10.0,49.0,490.0,4.9,0.196,0.7509999999999999,?,96.0,?,76.0,1
8.0,?,240.0,3.75,0.433,1.0,2.12,104.0,240.0,49.0,1
10.0,20.0,200.0,2.0,0.605,0.795,8.07,121.0,159.0,15.0,1
25.0,494.0,12350.0,19.76,?,0.93,?,5707.0,?,?,1
10.0,22.0,220.0,2.2,0.336,?,2.74,74.0,184.0,27.0,1
9.0,259.0,2331.0,28.778,0.189,0.6970000000000001,1.31,441.0,1624.0,?,1
9.0,18.0,162.0,2.0,0.58,0.852,7.83,94.0,138.0,12.0,1
9.0,43.0,387.0,4.7780000000000005,0.274,0.605,1.68,106.0,234.0,63.0,1
8.0,?,56.0,0.875,0.411,1.0,1.92,23.0,?,12.0,1
8.0,47.0,376.0,5.875,0.362,0.88,2.0,136.0,331.0,68.0,1
13.0,5.0,65.0,0.385,0.123,0.5379999999999999,8.0,8.0,35.0,1.0,0
7.0,18.0,126.0,2.571,0.119,0.452,2.14,15.0,?,7.0,1
81.0,49.0,3969.0,0.605,0.113,0.398,2.26,449.0,1580.0,199.0,0
13.0,409.0,5317.0,31.462,0.277,0.573,2.65,1475.0,3049.0,556.0,1
10.0,53.0,530.0,5.3,0.306,0.889,?,?,471.0,88.0,1
6.0,8.0,48.0,1.3330000000000002,?,0.938,2.0,26.0,45.0,?,1
7.0,11.0,77.0,1.571,0.35100000000000003,0.961,1.35,27.0,74.0,20.0,1
5.0,3.0,?,0.6,0.6,1.0,4.5,9.0,15.0,2.0,1
8.0,18.0,144.0,2.25,0.361,0.944,2.17,52.0,136.0,24.0,1
?,4.0,28.0,0.5710000000000001,0.536,1.0,5.0,15.0,28.0,3.0,1
17.0,22.0,374.0,1.294,?,0.757,4.5,153.0,283.0,34.0,1
7.0,26.0,182.0,3.714,0.445,0.978,2.25,81.0,178.0,36.0,1
?,11.0,66.0,?,0.303,0.7120000000000001,1.54,20.0,47.0,?,1
7.0,57.0,399.0,8.142999999999999,0.273,0.659,1.3,109.0,?,84.0,1
8.0,14.0,112.0,?,0.25,0.7859999999999999,3.11,28.0,88.0,9.0,1
8.0,8.0,?,1.0,0.469,0.8440000000000001,2.73,30.0,54.0,11.0,1
9.0,40.0,360.0,4.444,?,0.875,1.6,99.0,315.0,62.0,1
10.0,53.0,530.0,5.3,0.294,0.908,1.75,156.0,481.0,89.0,1
10.0,65.0,?,6.5,0.445,0.911,2.58,289.0,592.0,112.0,1
7.0,44.0,308.0,6.2860000000000005,0.16899999999999998,0.455,1.58,52.0,140.0,33.0,1
8.0,187.0,1496.0,23.375,0.155,?,?,232.0,1118.0,168.0,1
9.0,33.0,297.0,3.667,0.36,0.818,2.02,107.0,243.0,53.0,1
5.0,4.0,20.0,0.8,?,0.8,10.0,?,16.0,1.0,1
28.0,32.0,896.0,1.143,0.462,0.722,7.02,414.0,647.0,59.0,0
9.0,20.0,180.0,2.222,0.55,0.7829999999999999,8.25,99.0,141.0,12.0,1
?,7.0,63.0,0.778,0.349,0.603,?,22.0,?,6.0,1
8.0,14.0,112.0,1.75,0.28600000000000003,0.884,2.67,32.0,99.0,12.0,1
9.0,36.0,324.0,?,0.531,0.938,?,172.0,304.0,61.0,1
6.0,13.0,78.0,2.167,0.256,0.974,1.54,20.0,?,13.0,1
?,80.0,640.0,10.0,0.197,?,1.48,126.0,492.0,85.0,1
13.0,218.0,2834.0,16.769000000000002,0.21600000000000005,0.737,1.78,612.0,2090.0,344.0,1
10.0,125.0,1250.0,12.5,?,0.526,1.39,?,657.0,170.0,1
9.0,518.0,4662.0,57.556,0.096,0.429,1.25,449.0,2001.0,360.0,1
3.0,3.0,9.0,1.0,0.778,0.778,7.0,7.0,7.0,1.0,1
8.0,3.0,24.0,0.375,0.458,0.667,2.2,11.0,16.0,5.0,1
9.0,83.0,747.0,9.222,0.371,0.727,3.3,277.0,543.0,84.0,1
8.0,41.0,328.0,5.125,?,?,1.63,119.0,309.0,73.0,1
2.0,14.0,28.0,7.0,?,0.821,8.0,8.0,23.0,1.0,0
9.0,34.0,306.0,3.778,0.386,0.706,2.41,118.0,216.0,49.0,1
