height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
9.0,151.0,?,16.778,?,?,?,?,?,?,1
?,110.0,770.0,15.714,0.21,?,1.38,?,483.0,117.0,1
8.0,14.0,112.0,?,?,?,?,33.0,96.0,?,1
?,34.0,374.0,?,?,?,2.78,136.0,240.0,49.0,1
8.0,?,?,?,?,?,?,?,292.0,?,1
9.0,283.0,2547.0,31.44400000000001,?,?,?,474.0,1852.0,?,1
7.0,?,63.0,1.286,?,0.952,?,24.0,?,13.0,1
2.0,48.0,96.0,?,0.625,?,30.0,60.0,?,2.0,0
?,433.0,?,?,?,0.706,?,?,3365.0,?,1
?,?,960.0,15.0,0.25,?,?,?,?,?,1
8.0,82.0,?,?,0.288,0.997,1.99,189.0,654.0,95.0,1
8.0,?,552.0,?,0.159,?,1.29,88.0,?,68.0,1
10.0,93.0,?,?,0.268,?,1.78,?,729.0,140.0,1
?,?,?,11.75,?,0.922,3.07,365.0,?,?,1
9.0,?,108.0,1.3330000000000002,?,?,?,?,?,?,1
14.0,203.0,2842.0,?,0.362,?,?,1028.0,?,236.0,1
?,7.0,?,?,0.262,?,1.38,11.0,39.0,8.0,1
11.0,?,?,22.091,?,0.342,?,314.0,?,223.0,1
6.0,?,72.0,2.0,0.361,?,1.44,?,65.0,?,1
?,?,390.0,2.3080000000000003,0.356,?,3.23,?,253.0,?,1
7.0,?,?,37.429,0.152,?,1.28,279.0,?,?,1
?,?,?,3.0,?,?,1.84,57.0,?,31.0,1
8.0,47.0,376.0,5.875,0.266,?,1.56,100.0,?,64.0,1
9.0,177.0,?,19.667,0.196,0.75,?,?,1195.0,227.0,1
?,15.0,75.0,3.0,0.4,?,?,?,?,18.0,1
?,?,63.0,1.286,?,?,?,?,52.0,?,1
?,23.0,230.0,2.3,0.37,?,?,85.0,?,37.0,1
6.0,95.0,?,15.833,?,?,1.97,156.0,447.0,79.0,1
8.0,?,160.0,?,0.206,?,1.38,?,130.0,?,1
5.0,?,?,?,?,?,1.39,46.0,138.0,?,1
?,?,102.0,?,?,0.6859999999999999,2.29,32.0,70.0,?,1
4.0,?,?,?,?,0.875,7.0,?,?,1.0,1
7.0,?,?,?,0.286,0.7170000000000001,?,94.0,236.0,67.0,1
?,155.0,1240.0,19.375,0.452,?,?,561.0,?,?,1
5.0,32.0,?,6.4,?,?,1.41,65.0,160.0,46.0,1
7.0,13.0,?,1.857,?,0.978,?,28.0,?,18.0,1
?,?,315.0,6.428999999999999,?,?,1.29,80.0,?,62.0,1
?,187.0,4675.0,7.48,0.472,?,7.28,?,?,?,1
?,10.0,80.0,?,0.238,?,?,?,74.0,?,1
6.0,?,24.0,?,0.583,1.0,?,14.0,24.0,3.0,1
6.0,11.0,66.0,1.833,?,?,1.67,25.0,54.0,15.0,1
11.0,?,?,1.0,0.43,?,?,?,97.0,11.0,1
?,70.0,70.0,?,0.2,1.0,1.08,14.0,?,?,1
?,?,?,?,?,?,12.53,188.0,271.0,15.0,1
8.0,342.0,?,42.75,?,?,?,445.0,1702.0,?,1
7.0,36.0,252.0,?,?,0.873,1.36,76.0,?,56.0,1
?,?,432.0,5.332999999999998,?,0.685,1.42,118.0,296.0,?,1
?,?,282.0,7.832999999999998,0.177,0.45,1.61,?,127.0,?,1
?,?,102.0,?,?,?,1.3,?,89.0,27.0,1
?,?,?,?,0.318,?,?,54.0,90.0,?,1
?,18.0,180.0,?,?,0.778,?,?,140.0,10.0,1
5.0,?,35.0,?,?,?,2.33,?,23.0,?,1
?,?,?,?,?,?,11.0,?,12.0,1.0,0
?,?,?,4.0,0.292,0.764,?,42.0,110.0,27.0,1
9.0,41.0,369.0,?,?,?,?,?,286.0,?,1
9.0,?,441.0,?,0.247,0.721,1.51,109.0,318.0,72.0,1
9.0,14.0,?,?,0.238,0.897,?,30.0,113.0,22.0,1
?,?,?,2.6,0.296,0.942,2.2,77.0,?,35.0,1
?,162.0,?,?,0.204,?,?,?,534.0,85.0,1
7.0,14.0,98.0,?,0.337,?,1.65,?,97.0,20.0,1
?,?,572.0,?,?,?,1.61,98.0,?,?,1
?,?,?,2.375,0.309,?,1.52,47.0,?,31.0,1
7.0,11.0,?,1.571,0.286,0.909,?,?,?,?,1
?,26.0,?,2.167,?,0.83,2.21,86.0,?,39.0,1
1.0,?,?,136.0,0.963,?,?,?,?,4.0,0
?,?,288.0,4.5,0.406,?,?,?,288.0,?,1
?,?,?,?,0.281,0.542,?,?,52.0,11.0,1
?,?,?,21.5,?,0.565,?,151.0,437.0,?,1
?,?,?,5.6,?,?,1.39,43.0,?,?,1
8.0,79.0,632.0,?,?,?,2.12,237.0,604.0,?,1
14.0,422.0,?,?,?,0.58,1.7,?,?,?,1
7.0,125.0,875.0,17.857,?,0.735,1.59,?,?,160.0,1
?,63.0,?,6.3,?,0.898,?,?,566.0,86.0,1
8.0,215.0,1720.0,?,?,0.746,2.6,?,1283.0,?,1
?,?,288.0,?,0.3229999999999999,?,1.86,93.0,225.0,?,1
9.0,36.0,?,4.0,0.556,0.923,?,180.0,299.0,?,1
1.0,12.0,?,?,?,?,?,7.0,12.0,?,1
?,?,?,22.7,0.225,?,?,?,?,311.0,1
?,27.0,189.0,?,0.37,0.841,?,70.0,?,39.0,1
?,59.0,?,8.429,0.462,?,2.33,?,?,82.0,1
?,?,?,?,?,?,2.48,?,997.0,?,1
36.0,48.0,1728.0,1.3330000000000002,?,?,?,?,755.0,69.0,0
?,?,60.0,60.0,0.2,1.0,1.09,12.0,?,11.0,1
?,?,96.0,?,?,0.99,1.9,38.0,?,20.0,1
?,28.0,?,3.5,?,0.996,?,92.0,223.0,?,1
?,?,189.0,2.333,?,?,3.29,?,162.0,?,1
7.0,16.0,112.0,2.286,0.25,?,1.56,?,112.0,?,1
?,?,?,3.889,0.273,?,1.65,?,206.0,52.0,1
7.0,?,203.0,4.143,0.266,0.813,?,54.0,165.0,?,1
13.0,?,?,?,0.285,?,3.62,?,448.0,39.0,1
10.0,?,110.0,1.1,0.409,?,2.5,45.0,?,18.0,1
11.0,118.0,1298.0,?,0.408,?,6.63,?,?,?,1
11.0,67.0,?,6.091,0.331,?,?,244.0,?,107.0,1
11.0,44.0,?,?,?,?,?,?,?,?,1
6.0,?,102.0,?,?,?,?,14.0,?,5.0,0
1.0,29.0,?,29.0,0.31,1.0,?,?,29.0,8.0,1
?,?,830.0,?,?,?,?,245.0,?,?,1
?,99.0,?,9.9,0.264,0.774,?,?,766.0,136.0,1
11.0,?,396.0,3.273,0.283,0.79,?,?,313.0,?,1
?,?,?,?,?,0.636,?,?,63.0,3.0,1
83.0,314.0,?,3.783,?,0.6709999999999999,?,?,?,?,0
?,46.0,?,46.0,0.7829999999999999,?,12.0,?,?,3.0,0
7.0,?,238.0,4.857,?,0.7559999999999999,1.36,68.0,?,?,1
?,?,?,?,?,0.939,2.4,?,?,57.0,1
?,?,?,4.375,?,?,1.66,106.0,248.0,?,1
24.0,124.0,?,5.167000000000002,?,0.961,?,?,?,?,1
7.0,?,2401.0,?,?,?,?,512.0,1854.0,?,1
?,?,?,10.5,?,?,?,?,?,145.0,1
7.0,189.0,?,?,0.339,?,1.89,449.0,?,?,1
?,?,2720.0,?,?,?,1.49,?,?,?,1
?,?,?,10.111,?,0.956,?,247.0,?,?,1
?,291.0,?,11.64,?,0.957,?,?,?,?,1
?,?,35.0,?,0.429,0.8859999999999999,2.5,15.0,31.0,6.0,1
?,185.0,?,?,?,?,?,?,?,?,1
?,1.0,?,0.1,1.0,?,?,10.0,10.0,1.0,0
7.0,4.0,28.0,0.5710000000000001,0.25,?,1.75,?,?,4.0,1
8.0,7.0,?,?,0.375,?,2.63,21.0,?,8.0,1
?,?,?,?,?,0.722,?,?,13.0,1.0,0
186.0,469.0,?,2.522,?,0.529,?,?,?,?,0
9.0,?,?,8.443999999999999,0.307,0.882,?,210.0,?,?,1
?,?,270.0,3.333,0.304,?,1.86,82.0,192.0,?,1
?,33.0,198.0,?,0.52,?,?,103.0,197.0,?,1
25.0,?,?,6.76,?,0.971,?,923.0,4101.0,?,1
10.0,318.0,3180.0,?,?,0.511,1.18,406.0,1625.0,?,1
?,49.0,441.0,5.444,?,?,?,135.0,341.0,74.0,1
8.0,?,?,?,?,?,2.42,?,?,108.0,1
?,14.0,?,?,0.286,?,?,?,?,18.0,1
13.0,?,?,?,0.302,0.677,?,255.0,572.0,?,1
?,17.0,119.0,2.4290000000000003,0.261,0.95,1.82,?,113.0,17.0,1
10.0,147.0,1470.0,14.7,?,0.55,1.29,?,809.0,?,1
14.0,319.0,?,22.786,0.37,0.5770000000000001,?,?,?,364.0,1
10.0,35.0,?,3.5,0.434,?,?,152.0,?,?,1
8.0,42.0,?,5.25,?,?,?,?,?,74.0,1
7.0,?,91.0,1.857,?,?,1.82,31.0,?,?,1
?,?,108.0,3.0,0.444,?,1.71,?,107.0,?,1
?,?,310.0,?,0.316,0.752,1.66,?,233.0,?,1
?,45.0,1260.0,1.607,0.368,?,?,464.0,?,?,1
?,?,608.0,?,?,?,2.73,?,529.0,?,1
8.0,?,128.0,?,0.406,0.93,?,?,119.0,31.0,1
11.0,116.0,?,10.545,0.274,?,?,350.0,1026.0,194.0,1
?,21.0,189.0,2.333,0.4970000000000001,?,3.62,?,?,26.0,1
8.0,?,304.0,4.75,0.349,?,1.93,106.0,230.0,?,1
?,471.0,?,18.84,?,0.8859999999999999,?,?,10437.0,?,1
?,13.0,117.0,1.444,?,0.752,?,?,88.0,3.0,0
?,116.0,348.0,38.667,?,0.371,62.0,?,?,2.0,0
14.0,?,1274.0,6.5,0.389,0.628,5.05,495.0,?,98.0,1
5.0,?,?,?,0.5329999999999999,?,?,?,15.0,?,1
?,33.0,231.0,?,?,?,1.45,81.0,221.0,56.0,1
?,538.0,?,?,0.637,?,29.78,?,756.0,?,0
?,?,1144.0,9.455,0.3670000000000001,?,2.56,?,?,?,1
?,81.0,486.0,?,0.282,?,1.34,137.0,?,?,1
8.0,6.0,48.0,0.75,?,?,?,15.0,39.0,?,1
9.0,?,?,?,0.312,0.669,?,230.0,?,84.0,1
24.0,178.0,?,7.417000000000002,?,?,?,?,?,?,1
6.0,?,?,15.5,0.276,?,1.52,?,?,101.0,1
8.0,9.0,72.0,?,0.278,?,2.86,20.0,?,7.0,1
13.0,349.0,?,26.846,0.38,0.6679999999999999,?,?,?,?,1
11.0,?,957.0,7.909,0.253,?,1.89,?,634.0,128.0,1
?,31.0,?,1.107,?,0.767,?,?,666.0,?,0
?,170.0,1700.0,?,0.261,?,?,?,1206.0,268.0,1
?,535.0,?,53.5,?,0.6809999999999999,?,?,?,?,1
7.0,?,?,3.286,0.273,?,?,?,135.0,30.0,1
10.0,8.0,80.0,0.8,?,0.875,7.0,?,70.0,?,1
?,32.0,288.0,?,?,0.826,1.53,?,238.0,55.0,1
?,?,176.0,?,0.295,?,2.6,?,85.0,20.0,1
?,?,?,11.0,0.461,0.906,2.65,?,?,155.0,1
7.0,?,63.0,?,0.143,0.238,?,9.0,15.0,?,0
8.0,?,128.0,?,?,?,1.88,47.0,124.0,25.0,1
?,?,156.0,4.333,0.288,0.872,1.29,45.0,?,35.0,1
9.0,275.0,?,?,0.202,0.7170000000000001,1.39,?,?,?,1
6.0,103.0,618.0,?,0.248,0.909,?,?,?,124.0,1
10.0,19.0,190.0,?,?,?,?,?,?,?,1
2.0,25.0,?,12.5,?,?,?,?,?,?,0
?,?,117.0,1.444,?,1.0,2.69,?,?,16.0,1
?,?,2201.0,?,0.159,0.296,10.29,?,651.0,?,0
?,?,297.0,3.667,0.34,?,?,?,?,40.0,1
9.0,231.0,?,25.667,0.196,?,1.49,?,?,?,1
?,37.0,?,?,?,?,1.86,78.0,200.0,?,1
?,?,120.0,1.875,0.433,0.975,2.0,52.0,?,?,1
?,?,153.0,1.889,0.523,?,?,80.0,?,?,1
8.0,?,?,?,0.384,0.795,?,?,89.0,?,1
8.0,?,1720.0,26.875,?,?,?,695.0,?,239.0,1
11.0,156.0,1716.0,?,?,?,1.52,385.0,1219.0,?,1
8.0,?,392.0,?,0.441,0.997,1.9,173.0,391.0,?,1
?,278.0,?,30.889,?,?,?,?,1997.0,398.0,1
6.0,12.0,?,?,0.486,0.944,?,?,68.0,16.0,1
?,31.0,31.0,?,0.226,?,1.17,7.0,31.0,?,1
4.0,4.0,16.0,1.0,?,0.938,4.5,?,15.0,?,1
?,?,?,28.214,?,0.6579999999999999,4.7,?,?,?,1
?,?,112.0,2.286,0.313,?,1.75,?,109.0,?,1
77.0,271.0,?,3.519,?,0.7440000000000001,?,?,?,?,1
6.0,?,?,?,0.361,1.0,?,13.0,36.0,?,1
8.0,?,?,3.0,?,0.974,1.56,61.0,?,39.0,1
?,?,190.0,1.9,?,0.816,?,?,?,13.0,1
?,263.0,263.0,?,0.152,?,?,?,?,?,1
?,21.0,?,1.909,0.468,?,7.2,108.0,166.0,15.0,1
8.0,233.0,?,29.125,?,0.838,?,?,1562.0,?,1
?,?,?,9.333,0.329,?,2.08,249.0,478.0,120.0,1
17.0,?,3451.0,11.941,0.925,0.999,14.19,?,?,?,1
12.0,117.0,?,9.75,?,?,?,?,?,?,1
?,183.0,?,?,0.265,0.664,?,?,?,?,1
?,?,40.0,?,0.4,?,1.07,16.0,40.0,15.0,1
?,?,?,15.556,0.38,0.7559999999999999,?,479.0,?,177.0,1
?,15.0,135.0,1.6669999999999998,0.407,0.8440000000000001,2.29,55.0,114.0,?,1
7.0,?,91.0,1.857,0.374,?,?,34.0,91.0,?,1
?,?,?,3.6,?,1.0,?,?,90.0,20.0,1
7.0,?,154.0,?,0.097,0.403,1.36,?,62.0,11.0,1
8.0,7.0,?,0.875,0.429,1.0,2.18,?,56.0,11.0,1
10.0,?,?,?,?,0.6559999999999999,?,?,118.0,13.0,1
10.0,?,880.0,?,0.257,?,?,226.0,588.0,124.0,1
?,40.0,?,5.0,0.409,?,?,131.0,319.0,?,1
9.0,?,837.0,10.333,?,0.7340000000000001,?,192.0,?,?,1
11.0,?,242.0,?,?,?,?,?,?,?,1
17.0,11.0,187.0,0.647,0.417,?,?,78.0,?,?,1
?,170.0,?,?,0.499,0.928,4.35,?,?,?,1
?,?,100.0,?,?,0.53,50.0,50.0,53.0,1.0,1
8.0,?,96.0,?,?,1.0,2.0,42.0,?,21.0,1
?,13.0,?,?,0.363,?,1.94,33.0,91.0,17.0,1
?,119.0,952.0,?,0.337,?,?,321.0,876.0,?,1
?,?,?,16.167,0.299,?,?,174.0,?,?,1
?,302.0,?,25.167,0.199,0.795,1.68,721.0,?,?,1
?,?,?,0.727,?,1.0,?,23.0,88.0,11.0,1
?,?,25.0,1.0,0.4,0.52,10.0,10.0,13.0,1.0,1
?,13.0,?,?,0.53,0.88,?,?,?,?,1
10.0,?,180.0,1.8,0.539,?,8.82,?,146.0,?,1
12.0,116.0,?,9.667,?,0.7559999999999999,2.62,?,?,176.0,1
14.0,433.0,?,30.929,?,?,?,2152.0,3467.0,?,1
8.0,298.0,2384.0,37.25,?,0.5920000000000001,?,329.0,?,?,1
2.0,17.0,34.0,8.5,?,0.971,6.67,20.0,33.0,?,0
9.0,97.0,?,10.778,0.455,?,2.28,?,?,174.0,1
9.0,?,693.0,?,?,?,?,174.0,?,93.0,1
8.0,?,?,?,0.25,?,8.0,?,11.0,1.0,1
8.0,24.0,192.0,?,0.438,0.8390000000000001,?,84.0,?,43.0,1
10.0,20.0,200.0,?,0.485,0.68,8.82,97.0,?,11.0,1
?,?,496.0,7.75,?,?,1.81,?,?,81.0,1
?,112.0,?,?,?,?,1.25,?,?,106.0,1
?,?,?,?,0.39,?,2.82,432.0,?,153.0,1
9.0,?,?,?,?,0.8420000000000001,?,112.0,250.0,50.0,1
?,537.0,?,?,0.507,?,181.33,?,567.0,3.0,0
7.0,?,245.0,5.0,0.408,0.755,?,?,?,42.0,1
?,25.0,200.0,?,?,?,1.81,76.0,?,?,1
?,8.0,64.0,1.0,0.234,?,2.5,15.0,?,6.0,1
7.0,?,?,?,?,?,?,413.0,1214.0,221.0,1
9.0,?,?,9.111,?,0.924,2.39,273.0,682.0,?,1
7.0,?,?,?,?,0.937,1.25,?,236.0,56.0,1
?,?,336.0,?,?,?,1.61,90.0,?,56.0,1
?,?,198.0,?,?,?,1.61,?,?,28.0,1
?,?,?,?,0.274,?,1.64,23.0,75.0,?,1
8.0,12.0,96.0,?,?,0.792,2.57,?,76.0,?,1
?,14.0,98.0,?,?,?,1.6,32.0,?,20.0,1
?,16.0,128.0,2.0,?,0.7809999999999999,1.69,?,100.0,29.0,1
9.0,?,?,?,0.378,0.938,2.13,85.0,211.0,?,1
?,?,?,10.778,?,?,?,286.0,?,162.0,1
7.0,?,77.0,?,0.312,1.0,?,?,?,?,1
?,?,?,?,?,?,?,?,?,70.0,1
?,19.0,133.0,?,?,?,1.69,44.0,?,?,1
5.0,110.0,550.0,22.0,0.547,?,100.33,?,?,3.0,0
?,231.0,?,33.0,0.26,0.64,?,?,?,246.0,1
?,17.0,17.0,17.0,?,?,?,?,17.0,4.0,0
?,?,288.0,3.556,0.302,0.674,?,?,?,?,1
?,31.0,217.0,?,?,?,1.58,68.0,?,43.0,1
9.0,?,?,18.778,0.353,?,?,537.0,?,212.0,1
?,?,?,?,?,0.731,4.97,1490.0,?,?,1
?,?,144.0,1.778,0.382,0.743,?,55.0,107.0,24.0,1
?,?,?,3.227,0.499,0.836,?,?,1306.0,?,1
?,552.0,?,?,0.816,0.816,4955.0,4955.0,?,?,0
?,?,572.0,?,0.283,0.918,?,?,525.0,?,1
11.0,?,3927.0,32.455,0.215,0.823,?,845.0,?,?,1
?,23.0,253.0,?,?,?,8.22,?,211.0,18.0,1
?,?,?,?,0.357,?,2.43,328.0,796.0,?,1
9.0,488.0,?,?,?,?,1.28,?,1508.0,?,1
1.0,?,23.0,23.0,?,1.0,?,8.0,?,?,0
?,?,8.0,?,?,?,7.0,7.0,?,1.0,0
10.0,46.0,?,?,?,0.604,2.09,?,?,?,1
6.0,68.0,408.0,11.333,?,?,1.25,?,380.0,?,1
9.0,46.0,?,?,0.338,?,?,140.0,?,?,1
?,?,?,2.714,0.227,0.8440000000000001,2.95,?,449.0,?,1
9.0,?,2979.0,?,?,?,?,661.0,?,?,1
7.0,?,280.0,5.714,0.25,?,1.59,70.0,233.0,44.0,1
7.0,?,245.0,?,?,0.7709999999999999,?,?,?,56.0,1
9.0,99.0,891.0,11.0,0.21,0.778,1.39,?,693.0,135.0,1
?,?,560.0,?,0.155,0.698,1.18,?,?,?,1
14.0,254.0,3556.0,?,0.377,0.569,?,?,?,284.0,1
33.0,180.0,?,5.455,?,0.611,?,?,?,?,1
7.0,22.0,154.0,?,?,0.519,?,?,80.0,15.0,1
12.0,?,?,?,0.402,0.78,?,?,?,?,1
28.0,137.0,3836.0,?,0.265,0.564,5.05,?,?,?,1
8.0,?,288.0,4.5,0.465,?,?,?,255.0,?,1
?,7.0,84.0,?,0.214,?,3.6,?,49.0,?,1
10.0,11.0,110.0,?,?,?,?,?,?,?,1
8.0,32.0,256.0,4.0,0.402,?,1.81,103.0,230.0,?,1
8.0,50.0,400.0,6.25,?,0.8,2.3,?,320.0,?,1
?,?,657.0,8.111,0.298,?,2.55,196.0,412.0,77.0,1
1.0,?,58.0,58.0,0.845,1.0,9.8,49.0,58.0,?,0
?,7.0,56.0,?,0.304,?,1.55,?,?,?,1
1.0,?,?,9.0,0.778,?,?,?,9.0,1.0,0
8.0,?,472.0,7.375,?,0.775,?,?,366.0,?,1
?,?,?,?,0.2,?,?,12.0,28.0,7.0,1
?,?,520.0,?,0.298,0.752,2.09,?,?,?,1
7.0,98.0,?,14.0,0.254,0.608,?,?,417.0,114.0,1
?,24.0,?,?,0.3229999999999999,0.688,2.21,62.0,?,?,1
?,100.0,1100.0,?,?,?,3.04,?,970.0,165.0,1
?,13.0,91.0,1.857,0.363,0.934,?,?,?,?,1
?,90.0,?,?,?,0.77,?,?,1109.0,204.0,1
?,284.0,3976.0,?,0.365,0.54,?,?,?,?,1
11.0,13.0,143.0,1.182,?,0.979,2.22,60.0,140.0,?,1
?,31.0,?,?,?,0.71,1.51,?,154.0,45.0,1
7.0,43.0,301.0,6.143,0.292,0.85,?,88.0,?,?,1
9.0,5.0,?,0.556,0.378,0.933,2.83,17.0,42.0,6.0,1
6.0,?,810.0,22.5,0.21,?,?,?,596.0,124.0,1
9.0,?,?,?,0.35,0.728,?,63.0,131.0,33.0,1
?,?,?,10.5,?,?,6.33,19.0,?,?,0
2.0,?,48.0,12.0,0.354,?,?,?,48.0,5.0,0
?,?,?,?,?,?,1.38,98.0,363.0,71.0,1
?,?,?,?,?,1.0,?,12.0,?,?,1
?,?,460.0,28.75,0.426,0.487,?,196.0,224.0,?,0
5.0,8.0,40.0,?,?,?,4.67,14.0,?,3.0,1
11.0,?,88.0,0.727,0.58,?,5.1,?,?,10.0,1
?,7.0,21.0,?,?,?,13.0,?,13.0,1.0,1
?,?,840.0,8.4,?,0.8959999999999999,?,234.0,753.0,?,1
?,?,184.0,?,?,0.7829999999999999,?,62.0,144.0,32.0,1
?,?,102.0,?,0.245,?,?,25.0,?,?,1
?,?,147.0,?,?,?,?,46.0,98.0,22.0,1
?,?,72.0,1.125,?,?,?,27.0,64.0,?,1
?,98.0,196.0,49.0,?,0.653,9.4,94.0,128.0,10.0,0
8.0,?,1472.0,23.0,0.237,?,?,349.0,?,213.0,1
9.0,?,?,?,0.513,?,2.86,?,1082.0,?,1
7.0,31.0,?,?,?,?,?,65.0,191.0,33.0,1
28.0,31.0,?,1.107,?,0.745,?,427.0,647.0,?,0
?,?,114.0,?,0.307,?,?,35.0,103.0,22.0,1
11.0,?,?,?,0.298,0.8109999999999999,2.05,82.0,223.0,40.0,1
10.0,?,2510.0,25.1,?,0.708,1.77,705.0,?,?,1
7.0,36.0,?,5.143,?,?,?,115.0,247.0,56.0,1
?,?,24.0,?,0.542,?,1.86,?,24.0,?,1
?,169.0,1521.0,18.778,?,0.726,?,507.0,1104.0,220.0,1
3.0,?,?,?,?,?,2.0,8.0,18.0,4.0,1
10.0,145.0,?,14.5,?,0.747,?,?,1083.0,213.0,1
?,103.0,1236.0,8.583,?,0.7240000000000001,2.55,436.0,895.0,?,1
15.0,121.0,?,?,?,?,?,776.0,?,?,1
10.0,8.0,80.0,0.8,0.688,1.0,9.17,?,80.0,6.0,1
9.0,109.0,981.0,12.111,0.219,?,?,215.0,?,129.0,1
?,?,?,?,?,0.863,?,173.0,?,?,1
?,?,1080.0,10.8,?,?,1.84,?,?,?,1
?,52.0,?,?,?,?,2.13,?,?,72.0,1
8.0,?,96.0,?,0.438,?,2.1,42.0,?,?,1
?,?,250.0,?,0.32,?,2.0,80.0,?,?,1
8.0,?,?,4.875,0.282,0.747,?,?,233.0,?,1
?,?,585.0,7.222,0.265,0.73,1.67,?,427.0,93.0,1
5.0,4.0,20.0,?,0.65,?,?,?,?,4.0,1
12.0,271.0,3252.0,?,?,0.5710000000000001,?,?,1857.0,391.0,1
?,?,77.0,1.571,?,?,1.64,18.0,72.0,11.0,1
?,168.0,?,9.333,?,?,2.34,?,?,?,1
6.0,?,576.0,?,?,?,1.53,?,?,?,1
?,?,?,?,0.24,?,?,?,?,41.0,1
?,?,224.0,?,?,?,1.6,?,217.0,42.0,1
?,?,?,17.0,?,?,?,?,?,?,0
23.0,118.0,?,5.13,0.293,?,?,795.0,2129.0,?,1
?,71.0,781.0,6.455,?,0.726,?,289.0,?,120.0,1
?,?,?,10.222,?,0.843,2.05,?,698.0,?,1
8.0,4.0,32.0,0.5,0.438,0.6559999999999999,?,?,?,3.0,1
?,?,450.0,?,0.282,0.718,1.84,127.0,323.0,?,1
37.0,?,?,1.946,?,0.257,7.64,?,685.0,42.0,0
?,21.0,168.0,2.625,0.411,?,?,?,?,27.0,1
10.0,?,200.0,2.0,?,0.78,?,?,156.0,?,1
?,?,9.0,1.0,?,?,?,?,?,1.0,1
?,?,?,5.182,?,?,?,?,?,73.0,1
?,67.0,?,?,?,0.83,5.19,?,723.0,74.0,1
9.0,?,396.0,4.888999999999999,?,0.775,1.42,95.0,307.0,67.0,1
6.0,?,?,8.0,0.316,?,1.57,91.0,?,?,1
?,?,?,4.556,0.263,0.743,1.41,97.0,?,?,1
10.0,49.0,490.0,?,0.59,0.982,3.11,289.0,481.0,?,1
7.0,71.0,497.0,10.143,0.193,?,1.43,?,334.0,?,1
?,?,?,?,?,0.994,?,?,?,?,1
11.0,?,?,0.727,0.25,?,?,?,88.0,9.0,1
8.0,45.0,?,?,0.469,?,2.91,?,344.0,?,1
?,419.0,?,27.933000000000003,?,0.526,?,2170.0,?,?,1
?,271.0,2710.0,27.1,0.168,?,?,454.0,?,?,1
5.0,10.0,?,?,0.28,?,?,?,?,?,1
?,?,7.0,?,1.0,1.0,7.0,7.0,7.0,1.0,1
?,?,?,2.857,0.379,?,?,53.0,?,33.0,1
?,?,54.0,?,0.5,?,?,?,32.0,2.0,1
?,?,65.0,?,0.246,0.831,1.33,16.0,54.0,12.0,1
?,?,?,?,0.195,0.617,?,?,946.0,207.0,1
7.0,?,210.0,?,0.271,0.871,1.33,57.0,183.0,43.0,1
?,14.0,?,?,0.482,?,?,?,85.0,16.0,1
?,?,?,28.0,0.964,1.0,?,27.0,28.0,1.0,0
?,?,594.0,7.332999999999998,?,0.7070000000000001,?,?,420.0,?,1
7.0,?,?,?,0.202,0.7509999999999999,2.34,82.0,305.0,35.0,1
5.0,?,480.0,?,0.404,0.8170000000000001,?,194.0,392.0,?,1
8.0,24.0,192.0,3.0,0.406,?,2.23,?,?,?,1
?,?,?,13.5,?,0.868,1.65,?,750.0,?,1
54.0,?,54.0,0.019,1.0,?,?,54.0,?,?,0
8.0,14.0,112.0,?,?,0.848,2.04,?,?,23.0,1
9.0,?,?,6.778,?,?,1.6,?,375.0,73.0,1
10.0,?,100.0,?,?,?,?,35.0,89.0,18.0,1
27.0,?,?,4.259,0.293,0.672,?,?,?,?,1
9.0,17.0,153.0,1.889,0.536,0.915,6.31,?,?,13.0,1
13.0,?,?,2.923,0.324,0.935,3.81,?,462.0,42.0,1
?,?,?,?,0.3229999999999999,?,5.25,21.0,?,?,0
10.0,?,590.0,?,?,0.69,1.81,159.0,407.0,88.0,1
?,11.0,88.0,1.375,?,?,?,?,?,?,1
9.0,511.0,?,56.778,?,?,?,?,2339.0,?,1
?,376.0,3384.0,41.778,?,0.875,?,?,?,?,1
7.0,?,105.0,?,0.4,?,?,42.0,79.0,23.0,1
?,20.0,?,2.222,?,?,?,61.0,157.0,26.0,1
?,17.0,136.0,?,0.309,?,2.33,42.0,?,?,1
?,?,632.0,9.875,0.316,?,?,?,?,?,1
8.0,?,?,33.875,0.314,0.8190000000000001,?,?,?,?,1
29.0,?,?,1.103,0.4320000000000001,?,?,?,?,64.0,0
13.0,242.0,?,18.615,?,0.614,?,726.0,?,312.0,1
?,?,?,?,?,?,?,?,4157.0,?,1
?,98.0,?,?,0.929,?,?,?,1666.0,?,1
?,12.0,84.0,?,0.476,?,?,40.0,68.0,19.0,1
?,19.0,?,?,?,0.662,?,?,?,26.0,1
11.0,8.0,?,?,?,0.477,?,?,?,1.0,1
?,85.0,?,10.625,0.238,0.687,1.46,162.0,?,?,1
12.0,230.0,?,?,?,?,?,453.0,?,?,1
4.0,6.0,?,?,0.542,1.0,?,13.0,24.0,8.0,1
?,?,?,2.222,0.3,?,1.74,54.0,175.0,31.0,1
8.0,?,1184.0,?,0.196,?,1.28,?,850.0,?,1
?,12.0,?,?,?,0.802,2.11,?,77.0,19.0,1
?,8.0,8.0,8.0,1.0,1.0,?,8.0,8.0,1.0,0
?,53.0,?,?,0.33,?,1.63,140.0,379.0,86.0,1
